name,latitude,longitude,醤油,豚骨,味噌,塩,つけ麺,家系,二郎系,担々麺,魚介,油そば,まぜそば,ちゃんぽん,鶏白湯
八じゅう 渋谷店,35.661423738706496,139.69703278423302,16,1,0,2,7,0,0,0,4,0,0,0,0
えびくら 渋谷店,35.65863593870883,139.6988054842036,1,2,5,1,13,1,7,0,0,0,10,0,1
長浜や 笹塚店,35.67386729791878,139.66606881355403,4,18,5,2,4,0,0,0,0,0,0,0,0
りあん,35.67572824686221,139.66818021918718,12,0,15,9,8,0,8,1,1,1,0,0,2
富ヶ谷 鳥と麺と,35.66916263560321,139.68839773130648,5,0,2,3,0,0,0,1,0,0,0,0,36
吉祥寺武蔵家 笹塚店,35.674211838689416,139.66894388438186,9,26,0,11,0,47,0,0,0,2,0,0,0
ミクロとくじら 幡ヶ谷,35.678334738690104,139.67925848441627,2,0,0,1,0,0,0,0,1,0,1,0,0
バサノバ 原宿,35.670970497634286,139.70429160586235,0,1,0,1,1,0,0,0,3,0,0,0,0
山手らーめん 新館,35.661443138703476,139.6875963842398,0,7,0,9,0,0,0,0,0,0,0,0,1
九州らーめん学金,35.682598936424114,139.70202181452922,10,26,1,13,0,0,0,0,1,0,0,0,0
青山煮干しラーメン ハレルヤ,35.66074103871022,139.70736688421886,3,0,1,1,23,0,0,0,0,0,0,0,17
ポークヌードル内藤,35.68336159919153,139.6842049257724,8,3,1,5,7,0,14,0,1,6,0,0,0
どうとんぼり神座 渋谷店,35.660676938707404,139.6983843842245,6,1,1,3,1,0,0,0,0,0,0,0,0
武蔵野アブラ学会 代々木店,35.68452481875195,139.7007171119915,5,1,1,3,0,0,0,1,0,30,3,0,0
SAMAR,35.64518697653557,139.7105872701284,7,1,0,22,5,0,0,1,5,0,0,0,0
らーめん金伝丸 渋谷道玄坂店,35.65880773870855,139.69822888420575,4,7,2,7,1,3,0,1,0,0,0,0,0
男旭山,35.65852894703064,139.6983615600722,18,4,8,7,1,9,0,0,3,0,0,0,0
金伝丸,35.660193230892844,139.69935945612636,4,4,7,2,0,2,0,0,0,0,0,0,0
大勝軒まるいち 渋谷店,35.65925363870972,139.70281818420705,2,1,5,7,24,0,0,0,2,0,0,0,0
香家 渋谷ヒカリエShinQs店,35.65878123871025,139.70353988420175,2,0,1,2,0,0,0,40,0,0,0,0,0
御天 千駄ヶ谷店,35.68357323869485,139.7046372844514,1,14,0,1,0,0,0,0,0,0,0,1,0
らーめん 匠力,35.650464138721304,139.72166028410504,2,9,52,5,1,0,0,0,4,0,0,0,0
蔭山樓 渋谷東急フードショー店,35.658167045909586,139.6986257214633,3,0,0,11,0,0,0,4,0,1,0,0,20
北海道らーめん味丸 宇田川,35.6605287337225,139.6983953540811,3,1,55,2,0,1,0,1,0,0,0,0,0
めん屋 桔梗 初台本店,35.68277813868852,139.68317808445843,4,0,15,16,14,0,0,0,1,0,0,0,0
豚山 幡ヶ谷店,35.67753123868988,139.67699258440976,2,1,5,3,2,4,9,0,0,0,0,0,0
Magic Noodle 香味麺房,35.64667153871956,139.70862978407587,1,0,1,0,1,0,0,0,0,0,1,0,0
麺屋 鶏路地,35.66025322446612,139.69935889785492,10,1,0,13,1,0,0,3,0,0,0,0,12
一蘭 渋谷店,35.661118138707955,139.70098448422715,0,6,0,4,0,0,0,0,0,0,0,0,0
楽観 下北沢店,35.66136623930891,139.66861778516642,15,0,4,11,2,0,0,0,3,0,0,0,0
中華そば 瀧壺,35.62709393870859,139.6351749839296,11,0,0,16,1,0,0,0,2,0,0,0,0
味噌中華そば からす味,35.66761123867191,139.60077008436298,0,1,94,3,11,0,0,1,4,0,0,0,0
北海道らーめん 熊源 下北沢店,35.660950390700435,139.66861725217996,3,0,42,5,0,0,0,0,0,0,0,0,0
用賀らーめん たつみ,35.62819796174316,139.63115298267746,22,5,14,38,3,1,0,0,0,0,0,0,0
盛華らーめん,35.66988490206868,139.65050611596502,20,1,9,4,8,0,0,0,2,0,0,0,0
THE GOMAYA,35.66792273867209,139.6019419843653,2,0,5,0,5,0,0,45,1,6,0,0,0
ラーメン車屋,35.65246223869623,139.64690098417762,4,2,8,1,0,0,0,0,1,0,0,0,0
万来,35.645044938696856,139.6340986841117,0,0,0,0,0,0,0,0,0,0,0,0,0
天下一品 駒沢店,35.632510238713216,139.66045468396658,0,0,3,2,0,1,0,0,0,0,0,0,0
俺流塩らーめん 下北沢店,35.660977538697466,139.66776278424902,0,0,5,20,1,0,0,0,0,0,1,0,0
天下一品 池尻店,35.647879338709295,139.67880828410895,4,0,4,1,0,0,0,0,0,0,0,0,0
まるきんラーメン 上馬店,35.63470148709693,139.66606756136812,17,13,1,8,2,0,0,0,0,0,0,0,0
まことや,35.65072541904801,139.63404352295217,5,0,2,10,3,0,0,0,0,0,0,0,0
二代目めん屋 秋もと,35.643311898266575,139.64691625544276,2,1,1,2,18,0,0,0,3,0,0,0,0
横浜家系らーめん そしが屋,35.64456831610984,139.60855938312926,17,16,1,0,3,21,0,0,1,5,0,0,0
下北沢 金威,35.65962079214621,139.66755545713463,0,0,0,1,0,0,0,6,0,0,0,0,0
麺屋はやぶさ 下北沢店,35.663096518423195,139.66680730368435,4,2,1,2,0,3,0,0,2,0,4,0,0
貝出汁 らぁ麺 ようが,35.627230238707696,139.63261778393277,10,0,0,8,1,0,0,0,0,0,0,0,0
味噌一 三軒茶屋店,35.64504913870972,139.67449228408339,0,0,42,1,2,0,0,0,0,0,0,0,0
麺屋新創,35.67025140700751,139.62472796894468,5,7,1,0,6,0,0,0,4,0,0,0,0
蝦夷らーめん太志,35.60383943872885,139.65236688368265,21,0,16,6,1,0,0,0,1,0,0,0,0
博多 一風堂 明大前店,35.66915143868664,139.65010358434395,0,11,4,0,1,0,0,0,0,0,0,0,0
博多 一風堂 駒沢公園店,35.62323193871915,139.66057458387277,0,12,3,1,0,0,0,2,0,0,0,0,0
煮干しそば 虎希,35.667971496362725,139.5999798514667,4,2,0,5,7,0,0,0,2,0,0,0,8
町田商店 経堂店,35.65036053869445,139.63715488416324,1,0,0,0,0,9,0,0,0,0,0,0,0
ラーメン周作,35.627099732463044,139.60346180516737,0,0,0,0,0,0,0,0,0,0,0,0,0
はる,35.64695723869228,139.62351198413845,10,27,3,3,1,17,0,0,1,0,0,0,0
OLD RAMEN,35.64813659561436,139.64478533265802,10,0,0,9,0,0,2,0,0,0,0,0,0
豚山 下高井戸店,35.66589714202113,139.64014411133616,1,1,3,4,1,3,11,0,0,0,4,0,0
ちとせ家,35.66946603834004,139.5988126573684,9,11,0,7,1,27,0,0,0,0,0,0,0
楠知,35.67887483866408,139.59863628447826,1,0,0,1,0,0,0,0,0,0,0,0,0
成城青果,35.67131848036074,139.6089473753623,9,0,0,39,0,0,0,0,3,3,0,0,0
中華そば 西川,35.6442426386923,139.61817518411473,2,0,0,1,1,0,0,0,0,2,1,0,0
らーめんMAIKAGURA,35.64806910224856,139.61899313666862,27,0,0,18,2,0,0,0,0,0,0,0,25
らぁめん小池,35.670499672469525,139.6223625984023,2,0,0,1,1,1,0,0,1,0,1,0,1
純手打ち 麺と未来,35.663568166841934,139.66865073998272,10,1,0,26,1,0,0,0,3,1,0,0,0
めん和正,35.64574990331669,139.67485660052753,3,2,0,1,11,0,0,0,13,1,0,0,0
中華そば こてつ,35.66461983869469,139.6663345842868,13,1,0,5,1,4,0,0,4,0,0,0,0
中華蕎麦 きつね,35.67077495754152,139.6085631762127,3,6,0,0,5,1,0,0,9,0,0,0,1
世田谷中華そば 祖師谷七丁目食堂,35.64413726506271,139.60935850327547,13,0,2,4,0,0,0,0,0,0,0,0,0
勢得,35.63955893587041,139.62926844944005,4,13,0,4,19,0,0,0,19,0,0,0,0
バサノバ,35.663595538693414,139.6603074842807,1,3,0,1,2,0,0,0,1,0,0,0,0
ラーメン二郎 上野毛店,35.61242034205096,139.63900583470627,2,0,0,1,1,0,2,0,0,0,0,0,0
柴崎亭 梅ヶ丘店,35.65544403504191,139.65270438282033,9,0,0,20,0,0,0,0,1,0,0,0,0
臥龍,35.64216323871107,139.67296758405533,3,0,10,2,1,0,0,0,5,0,0,0,22
タナカ ロボ,35.63992035328701,139.63702341575373,9,0,0,24,0,0,1,0,2,1,0,0,0
一龍,35.66310375414011,139.66762417995417,13,7,0,5,0,0,0,0,0,0,0,0,0
鶯屋,35.64248270175234,139.6083244986619,19,0,0,39,8,0,0,0,4,0,0,0,0
ラーメン二郎 環七新新代田店,35.6619198659721,139.66041594421694,3,0,0,6,0,0,2,0,0,0,0,0,0
中華そば 千乃鶏,35.648226238709626,139.68055038411123,11,0,0,21,22,0,0,0,0,6,0,0,0
らーめん梶原,35.66841743867103,139.59961758437194,32,2,0,44,0,0,0,0,4,0,0,0,0
らーめん 陸,35.639831257998615,139.63665560117738,3,0,0,2,1,0,9,0,0,0,2,0,0
貝麺 みかわ,35.66172610937093,139.66680292269987,5,0,14,15,0,0,0,0,0,0,0,0,0
中華そば はな田,35.670208938677895,139.62472628437243,10,1,0,4,7,0,0,0,1,0,0,0,0
ラーメン茂木,35.64475843870949,139.6731698840814,2,12,0,2,0,2,1,0,0,0,0,1,0
カミノ,35.652549495388485,139.67723720086445,10,3,1,3,29,1,0,1,11,0,0,0,0
世田谷 磯野,35.65392383869749,139.6537723841876,22,2,0,8,0,0,0,0,9,0,0,0,4
鶏そば そると,35.659271338698375,139.66723728423216,1,0,0,9,4,0,0,0,0,0,8,0,7
らぁ麺　時は麺なり,35.65007794110091,139.6367309564765,15,0,0,9,9,0,3,0,0,1,3,0,0
らぁめんや やしげる,35.65226393869319,139.6369625841826,3,1,2,9,1,0,0,0,1,0,1,0,0
ヨコハマ 中華そば かみ山,35.64776789241457,139.63570087060612,9,1,0,2,0,0,0,0,0,0,0,0,0
中華そば きび,35.66870693868656,139.64897858434026,2,0,0,5,13,0,0,0,0,1,1,0,1
松波ラーメン店,35.64401443870447,139.65591618408598,1,0,0,6,0,0,0,4,2,0,0,0,0
陸 尾山台店,35.60375982233445,139.65163601785,1,0,0,5,2,0,0,0,0,0,0,0,0
鮎ラーメン 二子玉川本店,35.61515092380188,139.6254207261162,0,0,0,8,3,0,0,0,0,0,0,0,0
さとう 桜新町店,35.63143367625906,139.64416453086818,8,16,0,6,11,0,0,0,21,3,2,0,0
らあめん英,35.653483926688146,139.63449848506488,4,33,1,3,0,2,0,0,1,0,0,0,0
横浜家系 侍 池尻店,35.65548920868928,139.67882498920457,14,9,0,2,5,34,0,0,0,0,0,0,0
蓮爾 新町一丁目店,35.63016731198912,139.65372212874973,3,0,0,4,0,0,7,0,1,0,2,0,0
りらくしん,35.65049447507725,139.64758781341533,11,2,32,4,3,0,12,0,0,0,0,0,0
博多濃麻呂 二子玉川店,35.61387213871387,139.62533568380294,2,13,0,2,1,1,0,0,0,0,0,0,0
ひるがお 駒沢本店,35.63185963881794,139.67007374838713,3,0,0,33,6,0,0,0,4,0,0,0,0
中華そば専門店 勝や,35.65547883830137,139.6534152661118,6,1,0,2,0,1,0,0,5,0,0,0,0
横浜ラーメン おか本,35.631218138713166,139.6577583839554,5,7,0,4,0,28,1,0,0,0,0,0,0
みそ一発２,35.647364538690034,139.6173063841469,1,0,39,7,0,2,6,0,0,0,0,0,0
再来軒,35.6289170978471,139.63380689582547,10,0,0,28,0,0,0,0,0,0,0,0,0
支那そば 燈灯亭,35.641551200522784,139.64389714280102,7,0,1,0,0,0,0,2,2,0,0,0,0
らーめん 玄,35.66335463869533,139.6658138842744,7,0,0,2,0,0,10,0,0,0,0,0,0
貝出汁中華そば くらむ,35.61524693871328,139.6262273838162,8,8,1,3,0,0,0,1,0,0,0,0,0
中華そば マルキ食堂,35.66507103869408,139.6653023842921,16,0,0,2,1,0,0,0,4,0,0,0,0
麺屋　みちしるべ,35.6131514387142,139.62494028379595,0,2,0,1,11,0,0,4,4,0,4,0,0
武道家 龍,35.63929261201549,139.59955537381435,7,8,0,6,0,26,0,0,0,0,0,0,0
長崎,35.64249023870955,139.66882838406153,3,1,0,4,0,0,0,0,2,0,0,31,0
藤しろ 三軒茶屋店,35.64251933871019,139.67092538406035,1,0,0,2,24,0,0,0,0,0,0,0,25
麺通,35.66114633785581,139.66043070082824,13,3,0,0,1,4,6,0,0,0,1,0,0
百麺 世田谷店,35.63990293870019,139.63429618405962,6,27,5,1,0,19,0,0,0,0,0,0,0
長浜らーめん 世田谷店,35.67108833867543,139.61876618438552,10,8,3,3,2,0,0,0,2,0,0,0,0
節骨麺 たいぞう 三軒茶屋店,35.64218897365669,139.6721394594821,6,11,1,7,2,1,0,0,12,0,1,0,0
香氣 四川麺条 祖師ヶ谷大蔵店,35.64269673869037,139.60903178410555,0,0,2,5,3,0,0,34,0,0,0,0,0
中華そば トリコ,35.667426565613994,139.60060760219946,7,0,0,3,27,0,0,0,5,0,0,0,1
秋刀鮪だし 宣久,35.67180511489039,139.6079767885929,11,0,1,6,3,0,0,0,3,0,0,0,1
桜道家,35.66725973868223,139.6324728843372,12,9,0,4,0,27,0,0,0,0,0,0,0
香家 新代田本店,35.662117346198094,139.6604931509348,0,0,6,0,0,0,0,34,0,0,0,0,0
らーめんラブル,35.642760371994896,139.6674792952999,23,1,4,11,1,0,1,3,0,0,0,0,0
萬馬軒 花橙,35.655579304604814,139.65306240241438,12,2,45,3,4,0,3,0,0,0,0,0,0
しゅういち 等々力店,35.60889308915441,139.64745612864442,0,1,3,1,26,0,2,1,0,5,0,0,0
屋台屋 本店,35.63582105095001,139.6638565823315,12,2,0,10,0,0,0,0,2,0,0,0,0
つけ麺 中華そば 節,35.62803388668612,139.63539291588242,0,17,0,0,7,0,0,0,5,0,0,1,0
ウチデノコヅチ,35.65232463983536,139.63642171205043,4,13,0,1,1,3,12,0,5,0,0,0,0
せたが屋,35.63183195071258,139.6700745711751,8,1,0,6,5,1,1,0,21,0,0,0,0
なかむら屋,35.60714537323033,139.64029513716207,11,7,0,2,12,10,0,0,0,2,0,0,0
中華そば ばんや,35.66627253868578,139.64163058432084,8,0,0,9,1,0,0,0,2,0,0,0,0
香氣　四川麺条 経堂店,35.651125938694,139.6372565841709,0,0,0,0,4,1,0,22,0,0,0,0,0
らーめん 大鳳,35.631248738713246,139.65803888395556,5,0,0,7,0,4,0,0,14,0,0,0,12
ピエ ドゥ コション,35.64297297216405,139.60747296507708,12,0,2,16,0,1,0,0,1,0,0,0,0
スパイスラーメン 点と線. 下北沢店,35.6648001386945,139.66609438428878,0,1,1,1,0,0,0,0,0,0,11,0,0
武虎家 尾山台店,35.606317625267614,139.652836078197,7,16,0,1,2,19,1,0,0,0,0,0,0
瀧井,35.642341238709655,139.66889418405998,2,0,2,1,0,1,0,0,0,0,0,0,0
ラーメン荘 歴史を刻め 世田谷,35.63466052690612,139.61084603828436,3,2,1,2,4,0,9,0,0,0,0,0,0
青森煮干し中華そば　ＪＩＮ,35.643149559059346,139.65512752541648,3,1,0,1,3,0,4,5,1,0,1,0,0
ボノボ,35.65530666604536,139.6534065489309,7,7,6,5,16,0,0,4,11,0,2,0,0
長崎,35.64245971639031,139.65165305465942,0,3,1,7,0,0,0,0,2,0,0,30,0
誠屋 池尻店,35.64863692641471,139.68113539059533,8,19,5,1,0,15,0,0,0,0,0,0,0
武蔵家 千歳烏山店,35.66829953867154,139.6009714843698,6,13,0,2,1,18,0,0,0,0,0,0,0
麺匠 ようすけ 下高井戸店,35.666321938685506,139.64089878432185,8,0,2,6,5,0,0,0,0,0,0,0,20
福岡ちゃんぽん さいこんたん,35.62185377777497,139.65492491162902,4,4,3,0,0,0,0,0,3,0,0,97,0
麺通 若林店,35.64222543870584,139.65670428406736,13,3,1,0,0,3,0,0,0,0,1,0,0
らーめん・わんたん ゆう輝屋,35.644222238708956,139.67045938407787,9,0,0,3,0,0,0,0,6,0,0,0,0
銀座  いし井 下北沢店,35.65969833869816,139.66742998423632,1,4,0,1,28,0,0,0,10,0,0,0,0
中華そば一力,35.63470303870508,139.6392812840036,8,1,0,1,0,0,0,0,0,0,0,0,0
らーめん辰屋,35.642835061739724,139.6501746179016,23,1,3,4,1,2,14,0,0,0,0,0,0
RAMEN CAFE de IINO,35.63953793869984,139.63249238405717,7,0,0,18,5,0,1,0,0,0,0,0,2
横浜らーめん 大塚家,35.64335424540792,139.67022987285503,5,9,0,10,0,43,0,0,0,0,0,0,0
夢亀らーめん,35.65095663869272,139.63288188417226,2,13,0,3,0,0,0,2,0,0,0,0,0
だし麺屋 ナミノアヤ 上野毛本店,35.61913193871354,139.63479768384943,8,0,1,15,6,0,0,0,1,1,0,0,0
あすなろ,35.60891541914444,139.65376254831324,6,3,0,5,0,2,0,1,0,0,0,0,0
麺処 禅,35.642467111345624,139.66984466791376,4,0,1,7,1,0,0,0,0,0,0,0,3
麺屋 参壱,35.671108986908486,139.61865093415744,1,12,38,1,2,0,0,0,0,0,0,0,0
トクベツ。,35.60633177826942,139.6680431479331,5,13,0,5,6,5,0,0,2,0,0,0,12
ひじり家,35.650646038694305,139.63725108416605,9,14,0,3,0,35,0,0,0,0,0,0,0
らーめん佐とう 三軒茶屋店,35.64239163871023,139.67079058405918,6,6,1,4,2,19,0,0,0,0,0,0,0
幸加,35.668036438669894,139.59529478437108,6,14,0,3,13,0,0,0,28,0,0,0,0
油坊主,35.6457701795273,139.67489104117817,5,0,0,10,1,0,0,2,0,46,3,0,3
香氣　四川麺条 千歳烏山店,35.66985643867046,139.60067128438573,1,0,7,10,13,0,0,18,0,0,0,0,0
らーめん蓮 三軒茶屋店,35.64533233870836,139.67078508408886,0,1,62,3,2,0,1,0,0,0,0,0,0
ラーメン鷹の目 明大前店,35.66843479119048,139.6499199428766,2,0,0,0,3,1,6,0,0,0,6,0,0
ラーショマルミヤ 世田谷松原店,35.65987893868988,139.64176308425616,20,1,2,11,0,1,0,0,0,0,0,0,0
らーめん 頭,35.660870938697485,139.66766858424802,0,28,0,7,0,1,0,0,0,0,0,0,0
いっせいらーめん,35.614994828707715,139.62538184764293,6,5,0,4,5,1,0,0,3,1,0,0,0
けんちゃんラーメン,35.646752493884435,139.62257006342455,22,1,8,4,5,0,0,0,1,0,0,0,0
中華そば 橙屋,35.65549993991773,139.60943436270594,8,0,0,10,2,0,1,0,10,0,0,0,0
一心,35.6425334875774,139.65362378977773,7,9,2,2,2,0,0,0,0,0,0,0,0
たまがわや,35.628587438706965,139.63301518394618,3,1,1,1,5,1,0,0,4,0,0,0,0
きらく,35.64071873868794,139.59745868409368,11,2,14,14,0,0,0,0,0,0,0,2,0
百家,35.62687676917849,139.63430222640653,7,4,7,7,0,32,0,0,0,0,0,0,0
でびっと 桜新町サザエさん通り店,35.63010833870952,139.6440663839538,41,17,1,13,1,3,0,0,0,0,1,0,0
らぁ麺 みうら,35.61194923871932,139.63863178377417,12,0,0,5,2,0,0,0,0,0,5,0,0
AFURI 三軒茶屋,35.64241113870989,139.66977238406008,9,0,0,14,6,0,0,0,4,0,0,0,0
なおちゃんラーメン,35.66105173869742,139.66777958424976,9,0,0,6,8,0,0,0,0,0,0,0,0
つけ麺 千兵衛,35.64748821911045,139.63678884868176,2,1,0,0,42,0,0,0,4,0,0,0,0
からす屋,35.66797153867143,139.59997988436717,11,5,0,3,0,0,0,0,0,0,0,0,0
油そば専門店 春日亭 明大前店,35.66867400819875,139.65087283414087,5,1,0,1,0,0,0,0,0,37,0,0,0
麺ジャラスK,35.63179963869533,139.60289988399975,1,0,5,0,0,1,0,1,1,0,2,0,3
麺僧 下北沢店,35.660824138698004,139.66913828424651,9,6,8,3,0,0,0,0,0,0,0,0,0
太華,35.64525103375224,139.66965420941003,2,0,4,2,0,0,0,0,0,0,0,3,0
二代目 げんこつ屋 成城学園前店,35.63289199090804,139.60431666197502,0,0,0,1,0,0,0,0,0,0,0,0,0
京都ラーメン 森井 千歳烏山店,35.66790943867152,139.6001586843664,18,3,13,4,0,0,0,0,0,0,0,0,0
寿屋,35.64499353870825,139.66974358408618,6,0,3,7,0,0,0,0,0,0,0,0,0
喜多見家,35.635717811795026,139.58910251762444,5,4,0,14,0,26,0,0,0,0,1,0,0
とむちゃん,35.62687639093706,139.64445110578325,13,5,7,4,2,1,0,0,0,0,0,0,0
ゾーミン,35.604418433539706,139.67157710919875,3,0,1,1,0,0,0,0,0,0,0,0,0
京都ラーメン 森井 明大前店,35.66870933868718,139.65093188433892,34,10,13,9,7,0,0,4,3,0,1,0,0
もちぶたラーメン 利田商店,35.666537338685536,139.64139328432367,8,3,1,3,2,0,0,0,2,0,0,0,0
とんこつラーメン 月読,35.66838223868706,139.64987208433632,2,24,7,6,2,0,3,0,1,0,0,0,0
らーめんれんげ,35.66941189211915,139.6155543250232,6,2,0,0,0,1,0,0,0,0,0,0,0
太平楽,35.60473123872831,139.65246138369162,4,0,2,1,0,1,1,0,1,0,0,0,0
麺屋吉左右,35.6684675387381,139.81030768422477,0,28,0,0,9,0,0,0,27,0,0,0,0
こうかいぼう,35.67530053873009,139.79880258430185,2,7,0,3,3,0,0,0,11,0,0,0,0
らぁ麺やまぐち 辣式 本店,35.670236538739836,139.8192925842363,0,0,3,11,0,0,0,0,1,0,20,0,0
亀戸煮干中華蕎麦 つきひ,35.699058538723754,139.82628048452256,1,0,0,6,3,0,0,0,0,3,1,0,2
麺屋縁道,35.67441141889681,139.79400677437837,0,5,0,3,33,0,0,0,8,0,0,0,0
麺屋 ルリカケス,35.66968284033725,139.81014002537856,18,0,0,12,1,0,0,0,0,6,1,0,0
麺屋 中川會 住吉店,35.69014979251636,139.81317306910728,26,0,0,4,5,0,0,0,4,13,0,0,0
ラーメン二郎 亀戸店,35.70193237981342,139.82671029123946,1,0,0,1,1,0,0,0,0,0,0,0,0
○心厨房,35.667711046112636,139.81114899254965,3,3,0,62,13,0,0,0,2,0,0,0,0
りんすず食堂,35.6894010415584,139.8323873411714,5,0,0,0,0,0,0,0,0,0,1,0,0
yagu-noodle,35.68016953873244,139.81587078433907,12,1,1,9,0,0,0,8,2,0,0,0,0
らーめん潤 亀戸店,35.694102738726876,139.8261434844726,3,0,12,4,1,0,1,0,1,2,1,0,0
しののめヌードル,35.7017594387206,139.82175078455302,16,0,0,19,0,0,0,0,1,0,8,0,0
支那そば晴弘,35.670733938733505,139.80040888425458,17,0,0,8,1,0,0,0,1,0,0,0,0
麺 ふじさき,35.70138883872115,139.82275078454853,40,0,0,22,5,0,0,0,0,0,0,0,0
らーめん なが田,35.69959403872361,139.82687798452756,6,0,14,10,12,0,0,0,0,0,0,0,2
濃厚タンメン かめしげ,35.696384538725034,139.82492988449647,1,4,2,4,0,13,0,0,0,0,0,1,0
らーめん弁慶 門前仲町店,35.674475054265926,139.79578523485418,4,0,3,7,0,0,1,0,1,0,1,0,0
武道家 賢斗,35.66954043874047,139.8198548842289,2,5,0,1,0,13,0,0,0,0,0,0,0
塩生姜らー麺専門店 MANNISH 亀戸店,35.698475438724074,139.8261060845168,3,0,0,36,1,0,0,0,0,3,0,0,0
肉そばけいすけ 住吉店,35.68741596753186,139.81599379405017,20,0,1,4,0,0,0,0,0,0,0,0,0
麺や 璃宮,35.692171833967194,139.81520586274107,1,0,0,1,9,0,0,0,5,5,0,0,0
東京タンメン トナリ 東陽町店,35.669553938738,139.81211658423445,1,2,0,0,1,0,0,0,0,0,0,0,0
和風らーめん 金子,35.66331223874063,139.8079735841743,6,6,0,7,3,0,0,0,4,0,0,0,0
双麺 門前仲町店,35.67363233873006,139.79537018428738,18,0,4,4,23,0,0,0,5,0,0,0,0
久臨 ダイバーシティ東京プラザ店,35.6250905239304,139.77471203651697,0,4,0,1,14,0,0,0,8,0,0,1,0
麺屋 宮本,35.681841338726,139.79898318436776,0,13,1,3,50,0,5,0,17,0,0,0,0
麺絆や ５１９,35.69851407478508,139.82330156505213,4,2,7,0,15,0,3,0,5,0,0,0,0
ラーメン凛 砂町店,35.681293446252766,139.84089534120443,10,1,7,4,0,0,5,0,0,0,0,0,0
東京担担麺本舗 ゴマ屋,35.673612738729176,139.79259518428915,0,0,0,0,0,0,0,16,0,0,0,0,0
ラーメン 麺徳 東陽町店,35.67043075614975,139.81120275175346,7,2,12,1,8,0,6,0,0,0,0,0,0
半チャンラーメン あかしや,35.67129153873845,139.81704408424855,19,0,11,9,0,0,0,0,0,0,0,0,0
大黒家,35.66991173187195,139.81617625149053,19,13,0,2,0,17,0,0,0,1,0,0,0
ど・みそ ららぽーと豊洲店,35.65499793874109,139.79284928410095,0,2,25,2,0,0,0,0,1,0,0,0,0
超ごってり麺ごっつ 亀戸店,35.69679930843274,139.82617751626677,10,4,8,2,4,1,0,0,0,0,0,0,0
豚と脂。,35.66960187465442,139.80655039851635,3,0,0,1,0,0,7,0,0,0,0,0,0
ラーメン 吉田屋,35.685488938723466,139.79829788440512,3,4,0,7,6,18,0,0,1,0,2,0,0
自由が丘 蔭山 有明ガーデン店,35.638480799187576,139.79295184963436,3,0,9,21,0,0,0,8,0,0,0,0,38
こしょうや,35.667083854694965,139.84087738582002,10,0,4,1,0,0,0,0,0,0,0,0,0
つけ麺一合 亀戸店,35.696967341411046,139.8259139193108,0,3,1,0,41,0,0,0,4,0,0,0,0
漢,35.68726901102336,139.79850053140757,4,10,0,0,5,3,0,1,14,3,0,0,0
らーめん 玉 ららぽーと豊洲店,35.654219029708585,139.7923677130877,6,2,0,5,13,0,0,0,15,0,0,0,0
つじ田 東陽町店,35.669873938740096,139.81939878423262,0,3,0,0,26,0,0,2,7,0,0,0,0
ラーメン ぷん楽,35.66934629466432,139.80358648976937,5,1,7,11,9,0,0,0,0,6,1,0,0
拉麺5510,35.68868113313027,139.83322147170927,15,1,0,9,16,0,0,0,2,2,2,0,0
らーめん屋 盛,35.68150049346632,139.8162412680787,4,0,0,16,1,0,0,0,0,0,0,0,0
麺や 一途 導 豊洲店,35.654562638741766,139.7940658840957,5,0,4,0,0,0,0,4,0,0,0,0,0
竹岡式ラーメン 竹徳,35.67526223874123,139.833688184277,12,0,0,3,0,0,0,0,0,0,0,0,0
ユウジ ラーメン トウキョウ,35.67971733872734,139.79893888434634,0,0,1,1,0,0,0,0,3,0,0,0,0
ハッスルラーメン ホンマ 亀戸店,35.70189243872217,139.8269764845507,9,5,4,4,0,0,0,0,0,0,0,0,0
こてんぱん,35.69708348009176,139.82820344604096,2,6,5,4,21,0,0,1,6,0,0,0,0
ふぢの,35.64491298234195,139.78239437472655,4,0,0,2,1,0,0,0,2,0,0,0,0
兼吉,35.69071833873259,139.83738428443053,20,0,9,3,13,0,0,0,3,0,0,0,0
